ds,yhat_0,yhat_1,yhat_2,yhat,yhat_std,yhat_lower,yhat_upper
2024-01-01,282.2718646413558,269.362083885469,299.03828020821004,283.55740957834496,12.149310718040226,259.7447605709861,307.3700585857038
2024-01-02,294.10825409713607,292.09345381509274,304.9444474493201,297.04871845384963,5.643388894483235,285.9876762206625,308.1097606870368
2024-01-03,335.63798881139155,343.90651530284686,310.7604488180289,330.1016509774224,14.086724443315912,302.49167106852326,357.7116308863216
2024-01-04,327.1415938792831,337.5214550221876,316.39813913115836,327.02039601087637,8.623983428034931,310.1173884919279,343.92340352982484
2024-01-05,337.52087774232655,345.4019055861617,321.77782378097055,334.9002023698196,9.82090507847552,315.6512284160076,354.14917632363165
2024-01-06,258.32620498877696,248.5075848340567,326.83000911845716,277.88793298043026,34.83864174506028,209.6041951601121,346.1716708007484
2024-01-07,271.4735107595062,264.29290244143857,331.49683281297,289.08774867130495,30.13069417560214,230.03158808712476,348.14390925548514
2024-01-08,367.7899981110311,375.060912728347,335.7331404856202,359.52801710833273,17.085347815416945,326.0407353901155,393.01529882654995
2024-01-09,364.24819260708404,369.9602238628937,339.5071854077794,357.905200625919,13.216707816043813,332.0004533064731,383.8099479453649
2024-01-10,391.93260995451635,398.5231159450121,342.8009391052815,377.75222166827,24.860313847590998,329.02600652699164,426.4784368095484
2024-01-11,371.1671405124419,375.26361154205017,345.61001198750114,364.0135880139978,13.120314443548605,338.2977717046425,389.72940432335304
2024-01-12,370.86138458168404,369.9630264028022,347.9431943033222,362.92253509593615,10.59834105856014,342.1497866211583,383.695283570714
2024-01-13,282.54141646736963,266.31568956864453,349.821638485402,299.5595815071387,36.152679311614335,228.70033005637464,370.4188329579028
2024-01-14,288.07071776846146,275.0128098976135,351.27771397536674,304.78708054714724,33.30326797686876,239.51267531248448,370.06148578181
2024-01-15,378.2000765835969,378.26456342920557,352.3535746349255,369.60607154924264,12.199385967394871,345.6952750531487,393.5168680453366
2024-01-16,369.805986817993,370.7361754005463,353.0994865905121,364.54721626968376,8.103669901360329,348.6640232630175,380.43040927635
2024-01-17,393.86167187100943,397.24395040575274,353.5719706130526,381.5591976299383,19.838071295578228,342.67657789060496,420.44181736927163
2024-01-18,370.5687169493329,374.3847832887045,353.83181773045095,366.26177265616275,8.926306633318628,348.76621165485824,383.75733365746726
