ds,yhat_0,yhat_1,yhat_2,yhat,yhat_std,yhat_lower,yhat_upper
2024-01-01,105.0012558491976,99.69456458437425,121.64191036745578,108.77924360034255,9.349737619006127,90.45375786709054,127.10472933359456
2024-01-02,122.08526647327359,118.66872370735817,123.09129023405214,121.28176013822797,1.892791676088053,117.57188845309538,124.99163182336055
2024-01-03,128.62275225675316,128.95914267383884,124.43635177210187,127.33941556756463,2.0573646862870825,123.30698078244194,131.37185035268732
2024-01-04,142.57532012223322,142.22195915849707,125.66274528152071,136.82000818741702,7.890695054139828,121.35424588130296,152.2857704935311
2024-01-05,146.39061687768896,146.1422088628317,126.75915724060488,139.76399432704184,9.19636766587896,121.73911370191908,157.7888749521646
2024-01-06,91.61233442535655,106.074166273799,127.71752417684634,108.46800829200062,14.836757090726882,79.38796439417592,137.5480521898253
2024-01-07,93.08484652774287,106.56912150306842,128.53316834302868,109.39571212461333,14.609086003497302,80.76190355775861,138.02952069146804
2024-01-08,145.01664408562763,144.5758385120964,129.20485263611755,139.59911174461385,7.35205387173466,125.18908615601391,154.00913733321377
2024-01-09,151.93875787322045,147.44614163957877,129.73475415708188,143.03988455662704,9.58525852085276,124.25277785575564,161.82699125749846
2024-01-10,149.5427239602963,144.78269890586145,130.12835777210438,141.48459354608738,8.261861285264573,125.29134542696882,157.67784166520593
2024-01-11,155.82400340619526,148.61146387008634,130.39427294953418,144.9432467419386,10.700768210710741,123.96974104894554,165.91675243493165
2024-01-12,153.2319234697593,145.46181983387714,130.5439789685976,143.07924075741133,9.414287677555421,124.6272369094027,161.53124460541994
2024-01-13,93.28228508664426,98.18703033344089,130.59150527732697,107.35360689913738,16.553228733599447,74.90927858128245,139.7979352169923
2024-01-14,90.7651893353933,96.05272120915858,130.5530552818904,105.79032194214743,17.642452969479326,71.21111412196795,140.36952976232692
2024-01-15,139.81212806272865,135.3467668075057,130.44658313875877,135.2018260029977,3.8248410693197923,127.70513750713091,142.6985144988645
2024-01-16,144.8583991785272,138.6855970198418,130.2913341655264,137.94511012129846,5.9699852824181425,126.2439389677589,149.646281274838
2024-01-17,141.48527073077463,137.0918528566088,130.10736026363224,136.22816128367188,4.684989078567756,127.04558268967908,145.4107398776647
2024-01-18,147.5676753911721,142.972304640792,129.91502223736322,140.1516674231091,7.477568079596602,125.49563398709977,154.80770085911846
2024-01-19,145.428377510388,141.79241441518352,129.73449109087608,138.98509433881586,6.707473555446336,125.83844617014104,152.13174250749069
2024-01-20,86.45464066743774,94.06465416154344,129.58526028478533,103.36818503792217,18.796796752281697,66.52646340345005,140.2099066723943
2024-01-21,85.30984289025547,93.98421066206268,129.48568054227908,102.9265780315324,19.111089428085197,65.46884275248541,140.3843133105794
2024-01-22,136.00399302622833,137.43414264305133,129.45252812421398,134.29688793116455,3.4748811429096222,127.48612089106169,141.1076549712674
2024-01-23,142.85913298699194,142.5781342114741,129.50061656167617,138.3126279200474,6.232088906779617,126.09773366275934,150.52752217733544
2024-01-24,141.35399159303682,142.1541577123119,129.6424606700548,137.7168699918012,5.718807036200096,126.508008200849,148.9257317827534
2024-01-25,149.273631579783,149.24489020114012,129.88800030020712,142.80217402704343,9.131707354118511,124.90402761297115,160.7003204411157
2024-01-26,148.8650104948807,148.53502009114246,130.24438974730876,142.54814011111065,8.701108288706903,125.49396786524512,159.6023123569762
2024-01-27,91.45448036272646,98.45740482314704,130.71585707559598,106.8759140871565,17.098097340905564,73.3636432989816,140.3881848753314
2024-01-28,91.65968781855253,98.367873452231,131.3036358690658,107.11039904661645,17.325019857310643,73.1533601262876,141.0674379669453
2024-01-29,143.45985897688408,143.9396020681339,132.00597012997554,139.8018103916645,5.515969687959286,128.9905098032643,150.6131109800647
2024-01-30,151.1604990379362,149.0384110547698,132.81819126203436,144.33903378491345,8.192401913961055,128.28192603354978,160.39614153627713
2024-01-31,150.23692998310528,148.23067077202376,133.7328643381361,144.06682169775505,7.352971056578847,129.65499842686052,158.47864496864958
2024-02-01,158.48247546590218,155.34649316367273,134.73999920518497,149.52298927825328,10.53126117408868,128.88171737703948,170.16426117946708
2024-02-02,158.1622884130179,154.32192730707666,135.8273204614762,149.43717872719026,9.750496563957666,130.32620546183324,168.54815199254728
2024-02-03,100.62892548414496,101.50672852354498,136.98058898996467,113.03874766588486,16.93323082057992,79.84961525754821,146.2278800742215
2024-02-04,100.53221103384067,101.38336489931517,138.18396657507466,113.36651416941015,17.552028822071538,78.96453767814994,147.76849066067035
2024-02-05,151.8874547082051,149.35671807092643,139.42041419874553,146.88819565929236,5.380642894591763,136.34213558589252,157.4342557326922
2024-02-06,159.03812887665296,154.91867585767642,140.67211392115559,151.54297288516165,7.868678595349712,136.1203628382762,166.96558293204708
2024-02-07,157.49749940546724,154.37731204468912,141.92090381805602,151.26523842273744,6.729107627552367,138.0761874727348,164.45428937274008
2024-02-08,165.09508090322734,162.2198075293544,143.1487152774488,156.82120123667684,9.738906628316203,137.7329442451771,175.9094582281766
2024-02-09,164.12896413083803,161.54607804745427,144.3380020526557,156.67101474364935,8.784274838486175,139.45383606021645,173.88819342708226
2024-02-10,105.98016071177749,106.54398917912495,145.47215082152206,119.33210023747483,18.485240220917856,83.10102940447584,155.56317107047383
